Rank,Name,Platform,Year,Publisher,NA_Sales
13253,8658,15,1998.0,133,0.03
13254,2654,19,2006.0,500,0.04
13255,10486,4,2011.0,347,0.0
13256,3758,16,2007.0,55,0.0
13257,906,23,1995.0,410,0.0
13258,946,4,2007.0,232,0.04
13259,316,6,2001.0,468,0.03
13260,318,7,2005.0,21,0.04
13261,8362,28,2008.0,23,0.04
13262,9466,18,2015.0,347,0.0
13263,10612,19,2006.0,85,0.0
13264,8084,16,2006.0,138,0.02
13265,3074,29,2004.0,323,0.04
13266,1971,28,2008.0,349,0.04
13267,49,7,2002.0,138,0.04
13268,1544,29,2004.0,91,0.04
13269,4761,20,2016.0,347,0.0
13270,10734,19,2011.0,347,0.0
13271,8581,13,2010.0,390,0.0
13272,11459,15,1995.0,313,0.03
13273,7454,4,2011.0,275,0.0
13274,8228,15,1999.0,500,0.03
13275,2089,2,2013.0,347,0.0
13276,2938,13,2009.0,138,0.0
13277,323,19,2013.0,230,0.0
13278,318,29,2005.0,566,0.04
13279,7060,16,2008.0,210,0.0
13280,6059,17,,577,0.0
13281,7916,7,2003.0,53,0.04
13282,10693,15,1996.0,203,0.03
13283,8783,19,2007.0,347,0.01
13284,2122,19,2012.0,230,0.0
13285,8624,4,2008.0,275,0.0
13286,9277,7,2003.0,488,0.04
13287,8226,18,2015.0,120,0.0
13288,8007,17,2010.0,99,0.04
13289,10059,13,2000.0,138,0.01
13290,10938,30,2015.0,120,0.04
13291,1351,4,2008.0,525,0.04
13292,2666,17,2012.0,85,0.0
13293,4957,16,2007.0,500,0.0
13294,4553,4,2009.0,51,0.03
13295,6101,4,2009.0,304,0.04
13296,5344,4,2008.0,566,0.04
13297,2686,6,2001.0,275,0.03
13298,8886,4,2008.0,347,0.0
13299,7115,13,2013.0,6,0.04
13300,3700,13,2015.0,265,0.0
13301,3922,17,2015.0,69,0.0
13302,3810,4,2010.0,471,0.04
13303,1585,13,2006.0,488,0.0
13304,7998,28,2011.0,292,0.04
13305,1555,4,2008.0,430,0.04
13306,3428,2,2013.0,85,0.0
13307,7587,6,2002.0,17,0.03
13308,8653,13,2007.0,525,0.0
13309,11116,16,2004.0,255,0.02
13310,10689,6,2002.0,53,0.03
13311,9799,4,2008.0,473,0.04
13312,4750,29,2002.0,323,0.04
13313,786,8,1993.0,446,0.0
13314,3289,28,2010.0,323,0.0
13315,7984,29,2004.0,198,0.04
13316,11010,26,2009.0,359,0.0
13317,8050,15,1998.0,500,0.03
13318,10240,17,2011.0,37,0.0
13319,9039,19,2011.0,347,0.0
13320,6642,16,2006.0,347,0.0
13321,3339,7,2005.0,275,0.04
13322,8802,19,2006.0,347,0.04
13323,4660,13,2011.0,222,0.0
13324,7154,4,2009.0,120,0.04
13325,11138,26,2006.0,21,0.04
13326,6645,17,2011.0,70,0.01
13327,7784,29,2005.0,296,0.04
13328,7705,17,2013.0,456,0.0
13329,814,26,2007.0,318,0.04
13330,7386,26,2007.0,461,0.04
13331,5888,13,2001.0,323,0.0
13332,8513,29,2002.0,55,0.0
13333,5461,15,1995.0,138,0.03
13334,4175,15,2001.0,306,0.03
13335,3822,4,2006.0,53,0.04
13336,1175,19,2006.0,23,0.04
13337,11032,26,2006.0,275,0.03
13338,10688,17,2015.0,37,0.0
13339,1495,4,2009.0,324,0.0
13340,9441,13,2007.0,488,0.0
13341,6760,29,2002.0,255,0.03
13342,2910,13,2015.0,91,0.0
13343,8156,26,2011.0,347,0.0
13344,1417,4,2008.0,465,0.0
13345,3449,4,2010.0,525,0.04
13346,11099,26,2008.0,296,0.04
13347,1079,4,2005.0,53,0.04
13348,3485,18,2015.0,502,0.04
13349,10219,15,2001.0,347,0.03
13350,11328,19,2006.0,275,0.04
13351,6951,4,2011.0,347,0.0
13352,1731,15,1996.0,138,0.03
13353,833,7,2003.0,545,0.04
13354,5936,26,2007.0,6,0.04
13355,8479,4,2008.0,109,0.04
13356,3067,28,2013.0,21,0.0
13357,11114,28,2006.0,378,0.04
13358,9713,28,2012.0,53,0.04
13359,10310,7,2005.0,525,0.04
13360,2931,13,2011.0,138,0.0
13361,3371,29,2006.0,488,0.03
13362,7952,4,2010.0,39,0.04
13363,8499,20,2014.0,362,0.0
13364,9491,4,2007.0,525,0.03
13365,10550,10,1997.0,17,0.0
13366,7610,20,2014.0,446,0.0
13367,9535,19,2006.0,347,0.0
13368,3586,16,2001.0,488,0.02
13369,9296,7,2003.0,255,0.04
13370,5456,13,2002.0,494,0.0
13371,7726,28,2008.0,21,0.04
13372,7919,17,2013.0,120,0.02
13373,417,26,2007.0,566,0.04
13374,616,26,2007.0,6,0.04
13375,11235,20,2013.0,39,0.03
13376,841,13,2009.0,112,0.0
13377,10223,20,2012.0,281,0.0
13378,324,19,2012.0,230,0.0
13379,560,19,2006.0,456,0.04
13380,1515,4,2004.0,67,0.04
13381,8502,20,2011.0,87,0.0
13382,4373,29,2004.0,101,0.03
13383,1688,4,2007.0,395,0.04
13384,9708,15,1999.0,241,0.03
13385,1645,26,2007.0,6,0.04
13386,6068,7,2002.0,525,0.04
13387,7549,4,2008.0,120,0.04
13388,3034,26,2007.0,494,0.04
13389,792,7,2002.0,53,0.04
13390,7931,16,2001.0,456,0.0
13391,8095,28,2015.0,525,0.0
13392,5916,29,2002.0,91,0.03
13393,10242,20,2014.0,166,0.0
13394,9761,6,2005.0,347,0.03
13395,5339,4,2008.0,430,0.04
13396,3265,19,2006.0,558,0.04
13397,1199,28,2007.0,23,0.04
13398,3874,19,2012.0,230,0.0
13399,5483,2,2011.0,112,0.0
13400,4107,4,2008.0,230,0.0
13401,5546,4,2006.0,566,0.04
13402,8007,28,2010.0,99,0.04
13403,409,19,2011.0,95,0.0
13404,10276,20,2015.0,347,0.0
13405,1468,13,2007.0,335,0.0
13406,10000,15,1999.0,137,0.03
13407,1350,2,2011.0,53,0.04
13408,11091,13,2009.0,21,0.01
13409,4058,2,2014.0,446,0.0
13410,525,20,2014.0,500,0.0
13411,1029,19,2006.0,456,0.0
13412,840,15,2000.0,406,0.03
13413,473,17,2015.0,500,0.0
13414,8984,28,2013.0,21,0.04
13415,11207,29,2004.0,288,0.03
13416,11303,17,2015.0,500,0.0
13417,3505,21,1996.0,437,0.0
13418,893,19,2008.0,456,0.0
13419,2378,6,2003.0,55,0.03
13420,8439,13,2010.0,549,0.04
13421,3012,4,2009.0,330,0.0
13422,9762,29,2005.0,101,0.03
13423,4370,15,2001.0,525,0.03
13424,11127,16,2002.0,466,0.0
13425,11261,29,2003.0,488,0.03
13426,3034,4,2007.0,494,0.04
13427,9518,4,2006.0,359,0.0
13428,10430,19,2014.0,500,0.0
13429,3744,4,2009.0,525,0.03
13430,10514,13,2009.0,265,0.0
13431,5267,4,2008.0,137,0.04
13432,549,13,2009.0,525,0.0
13433,3389,29,2003.0,436,0.03
13434,7385,26,2009.0,402,0.04
13435,6658,2,2011.0,85,0.0
13436,1424,10,1999.0,492,0.0
13437,5913,18,2016.0,120,0.04
13438,7293,13,2016.0,138,0.0
13439,375,17,2010.0,456,0.0
13440,160,6,2003.0,21,0.03
13441,3728,28,2011.0,112,0.0
13442,10180,4,2007.0,288,0.03
13443,5099,2,2013.0,549,0.0
13444,8360,13,2006.0,128,0.0
13445,10953,15,1997.0,177,0.03
13446,6575,4,2009.0,395,0.04
13447,3873,20,2014.0,230,0.0
13448,10494,29,2004.0,101,0.03
13449,4912,4,2011.0,63,0.0
13450,6839,4,2011.0,55,0.0
13451,593,7,2004.0,142,0.03
13452,8984,27,2013.0,21,0.0
13453,8599,16,2009.0,488,0.02
13454,3482,22,1994.0,446,0.0
13455,7737,15,1999.0,330,0.03
13456,4544,13,2011.0,430,0.0
13457,6647,4,2008.0,525,0.04
13458,9450,4,2010.0,52,0.04
13459,1888,4,2006.0,488,0.04
13460,8879,15,1995.0,431,0.0
13461,9269,6,2005.0,63,0.0
13462,9914,16,2009.0,438,0.0
13463,478,16,2006.0,101,0.02
13464,7730,19,2006.0,21,0.04
13465,7228,4,2008.0,85,0.0
13466,5536,16,2007.0,362,0.0
13467,8109,13,2009.0,160,0.0
13468,1392,4,2010.0,348,0.04
13469,10116,26,2008.0,77,0.04
13470,9872,16,2006.0,21,0.02
13471,10769,21,1995.0,446,0.0
13472,10345,19,2009.0,412,0.0
13473,3780,16,2007.0,530,0.0
13474,6767,4,2005.0,473,0.0
13475,526,20,2015.0,500,0.0
13476,5921,6,2005.0,566,0.03
13477,11168,20,2015.0,347,0.0
13478,2242,7,2002.0,525,0.03
13479,8035,13,,322,0.02
13480,504,15,1996.0,139,0.02
13481,575,26,2008.0,53,0.04
13482,11118,4,2010.0,6,0.04
13483,11286,4,2007.0,347,0.0
13484,826,26,2007.0,137,0.04
13485,10304,13,2009.0,525,0.0
13486,2862,20,2015.0,28,0.0
13487,4160,26,2010.0,471,0.04
13488,6937,29,2005.0,91,0.03
13489,6832,18,2016.0,500,0.0
13490,8075,15,2001.0,425,0.02
13491,3351,4,2007.0,465,0.01
13492,1942,30,2016.0,120,0.02
13493,8393,4,2008.0,359,0.0
13494,8089,17,2016.0,31,0.0
13495,947,6,2004.0,275,0.03
13496,7458,13,2003.0,137,0.0
13497,1245,4,2008.0,122,0.04
13498,6827,2,2013.0,500,0.0
13499,334,15,1998.0,500,0.0
13500,8498,15,1996.0,312,0.0
13501,7873,13,2012.0,85,0.0
13502,1735,6,2004.0,474,0.03
13503,1894,6,2002.0,488,0.03
13504,4720,4,2011.0,381,0.0
13505,4031,19,2007.0,91,0.04
13506,4267,13,2006.0,525,0.0
13507,4529,26,2011.0,511,0.04
13508,9497,29,2004.0,91,0.03
13509,4258,16,2000.0,456,0.0
13510,9486,18,2016.0,327,0.0
13511,3755,19,2009.0,55,0.0
13512,10512,6,2005.0,525,0.03
13513,1827,16,2007.0,387,0.0
13514,3706,15,1997.0,542,0.02
13515,1429,4,2009.0,347,0.0
13516,9912,16,2002.0,404,0.0
13517,1630,4,2009.0,109,0.04
13518,2951,4,2006.0,138,0.04
13519,5345,26,2009.0,566,0.04
13520,1940,19,2007.0,109,0.04
13521,1770,16,2005.0,263,0.0
13522,4241,20,2014.0,98,0.0
13523,2258,7,2007.0,126,0.03
13524,3921,4,2008.0,275,0.0
13525,5939,26,2009.0,359,0.0
13526,7610,17,2014.0,446,0.0
13527,8867,9,1992.0,446,0.0
13528,3234,29,2006.0,142,0.03
13529,8029,16,2006.0,137,0.02
13530,9011,16,2003.0,446,0.02
13531,7661,30,2016.0,290,0.04
13532,4723,6,2003.0,325,0.03
13533,7877,17,2006.0,85,0.0
13534,2307,19,2006.0,456,0.0
13535,6093,26,2007.0,409,0.04
13536,1599,7,2004.0,436,0.03
13537,10376,4,2006.0,6,0.04
13538,3531,2,2011.0,101,0.04
13539,8975,13,2010.0,126,0.0
13540,558,19,2010.0,230,0.0
13541,4928,7,2004.0,275,0.03
13542,1408,6,2005.0,566,0.03
13543,1804,29,2003.0,276,0.03
13544,3675,26,2010.0,275,0.04
13545,10986,17,2012.0,37,0.0
13546,7065,17,2013.0,367,0.02
13547,3601,23,1995.0,63,0.0
13548,10823,28,2011.0,273,0.0
13549,166,6,2004.0,525,0.03
13550,1337,4,2010.0,162,0.04
13551,1312,26,2007.0,381,0.04
13552,9114,6,2002.0,60,0.03
13553,4550,13,2011.0,51,0.01
13554,3549,17,2011.0,370,0.03
13555,9919,15,1998.0,438,0.0
13556,11322,2,2015.0,347,0.0
13557,10892,28,2006.0,525,0.04
13558,7821,19,2012.0,98,0.0
13559,8297,4,2006.0,291,0.0
13560,1634,19,2011.0,7,0.0
13561,69,19,2009.0,462,0.0
13562,9690,16,2006.0,275,0.0
13563,9123,19,2009.0,37,0.0
13564,5205,13,2016.0,465,0.01
13565,6677,13,2007.0,138,0.0
13566,6590,4,2008.0,493,0.0
13567,5677,17,2012.0,109,0.0
13568,7515,13,2015.0,275,0.0
13569,10553,4,2008.0,462,0.0
13570,10524,16,2001.0,146,0.0
13571,5222,20,2012.0,281,0.0
13572,10103,15,1998.0,241,0.02
13573,9202,29,2004.0,101,0.03
13574,1394,6,2002.0,525,0.03
13575,915,16,2004.0,446,0.02
13576,9930,26,2010.0,158,0.04
13577,7831,16,2005.0,545,0.02
13578,4781,16,2008.0,230,0.0
13579,9254,28,2009.0,5,0.0
13580,8197,29,2003.0,17,0.03
13581,4805,19,2008.0,301,0.0
13582,8222,16,2006.0,347,0.0
13583,8232,19,2010.0,30,0.0
13584,7930,2,2011.0,112,0.0
13585,6613,4,2009.0,493,0.0
13586,5829,19,2006.0,275,0.02
13587,5652,26,2011.0,530,0.0
13588,6986,29,2005.0,198,0.03
13589,3314,26,2009.0,427,0.02
13590,6946,17,2013.0,347,0.0
13591,647,26,2006.0,488,0.04
13592,8186,26,2008.0,500,0.04
13593,6812,6,2001.0,486,0.03
13594,695,26,2008.0,409,0.04
13595,11437,4,2011.0,87,0.0
13596,4282,4,2008.0,280,0.04
13597,5103,13,2008.0,288,0.02
13598,1269,2,2016.0,166,0.0
13599,6684,4,2006.0,301,0.0
13600,2374,2,2014.0,166,0.0
13601,1355,4,2009.0,378,0.04
13602,9898,6,2002.0,21,0.03
13603,6305,29,2006.0,138,0.03
13604,7843,20,2016.0,362,0.0
13605,1845,15,2000.0,275,0.02
13606,5525,16,2001.0,324,0.0
13607,7302,4,2010.0,257,0.0
13608,10001,26,2007.0,468,0.04
13609,9390,17,2013.0,347,0.0
13610,8315,29,2004.0,198,0.03
13611,542,28,2010.0,296,0.04
13612,750,16,2009.0,275,0.0
13613,2943,16,2002.0,138,0.0
13614,2770,4,2009.0,6,0.04
13615,4083,15,2001.0,4,0.02
13616,10687,18,2016.0,37,0.0
13617,7603,19,2004.0,232,0.0
13618,10071,13,2006.0,138,0.01
13619,3911,2,2011.0,359,0.0
13620,924,29,2003.0,224,0.03
13621,7294,4,2007.0,525,0.03
13622,4761,17,2016.0,347,0.0
13623,9685,29,2002.0,321,0.03
13624,10089,13,2002.0,138,0.01
13625,7407,13,2004.0,46,0.0
13626,306,20,2014.0,262,0.0
13627,2599,4,2011.0,120,0.04
13628,5382,7,2003.0,325,0.03
13629,7313,19,2007.0,99,0.04
13630,4642,4,2005.0,446,0.0
13631,5221,4,2007.0,207,0.0
13632,834,13,2001.0,138,0.0
13633,6444,13,2011.0,525,0.01
13634,9794,26,2012.0,170,0.0
13635,1589,13,2009.0,488,0.0
13636,6293,26,2008.0,409,0.04
13637,6643,26,2010.0,70,0.04
13638,1042,19,2005.0,85,0.0
13639,10392,29,2006.0,494,0.03
13640,2105,13,2008.0,85,0.01
13641,322,19,2011.0,230,0.0
13642,9522,4,2006.0,359,0.0
13643,3065,4,2009.0,6,0.04
13644,4554,4,2011.0,530,0.0
13645,8490,26,2010.0,160,0.0
13646,5847,29,2005.0,438,0.03
13647,3731,19,2012.0,347,0.0
13648,3780,26,2007.0,6,0.03
13649,4135,18,2016.0,465,0.0
13650,11132,19,2006.0,494,0.04
13651,8221,17,2015.0,347,0.0
13652,76,30,2016.0,502,0.02
13653,2146,7,2004.0,53,0.03
13654,2300,2,2013.0,347,0.0
13655,3724,2,2015.0,525,0.03
13656,10939,4,2007.0,432,0.0
13657,7215,19,2011.0,362,0.0
13658,7039,19,2006.0,347,0.04
13659,10949,19,2009.0,462,0.0
13660,4064,13,2006.0,525,0.0
13661,5667,4,2008.0,200,0.04
13662,1519,4,2008.0,347,0.0
13663,4039,19,2008.0,275,0.04
13664,10779,13,2011.0,446,0.0
13665,6120,26,2008.0,57,0.04
13666,3054,13,2009.0,29,0.0
13667,3411,13,,91,0.0
13668,5226,19,2010.0,412,0.0
13669,10647,16,2000.0,500,0.02
13670,3100,17,2008.0,482,0.0
13671,10825,19,2005.0,456,0.04
13672,9691,16,2007.0,275,0.0
13673,5509,13,2012.0,494,0.04
13674,561,15,,577,0.0
13675,1898,23,1996.0,144,0.0
13676,9484,4,2008.0,482,0.03
13677,5342,26,,172,0.01
13678,6803,18,2015.0,301,0.01
13679,4328,13,2005.0,137,0.0
13680,5215,4,2006.0,111,0.04
13681,4016,4,2008.0,275,0.0
13682,8626,19,2010.0,263,0.0
13683,10151,28,2011.0,502,0.01
13684,8854,13,2009.0,446,0.0
13685,4173,2,2012.0,525,0.04
13686,11321,16,2005.0,578,0.02
13687,1379,19,2011.0,7,0.0
13688,5290,13,2013.0,85,0.0
13689,7114,4,2010.0,488,0.04
13690,3935,19,2007.0,70,0.03
13691,9064,29,2004.0,198,0.03
13692,31,16,2008.0,107,0.0
13693,697,4,2010.0,347,0.0
13694,7938,13,2003.0,323,0.01
13695,1973,28,2012.0,89,0.04
13696,10891,16,2001.0,4,0.02
13697,1045,15,1998.0,275,0.0
13698,627,4,2007.0,191,0.0
13699,1342,6,2004.0,138,0.03
13700,3434,19,2011.0,230,0.0
13701,3587,19,2006.0,500,0.03
13702,1398,4,2009.0,347,0.0
13703,1253,29,2005.0,85,0.03
13704,11236,18,2016.0,494,0.01
13705,1588,13,2007.0,488,0.01
13706,6849,15,1995.0,413,0.02
13707,8586,19,2012.0,462,0.0
13708,7396,28,2007.0,407,0.04
13709,1939,15,1998.0,177,0.02
13710,6403,10,2000.0,275,0.04
13711,5801,13,2011.0,530,0.0
13712,6357,10,1998.0,275,0.04
13713,11054,17,2010.0,500,0.0
13714,2287,4,2010.0,347,0.0
13715,8196,19,2007.0,545,0.03
13716,6980,19,2006.0,446,0.03
13717,4011,21,1996.0,453,0.0
13718,11134,21,1994.0,446,0.0
13719,6972,20,2012.0,275,0.0
13720,183,16,2005.0,488,0.02
13721,1404,4,2009.0,568,0.04
13722,9258,17,2011.0,381,0.0
13723,8135,19,2011.0,230,0.0
13724,5843,23,1995.0,118,0.0
13725,8473,29,2005.0,494,0.03
13726,6874,13,2011.0,1,0.0
13727,3915,19,2012.0,230,0.0
13728,5644,7,2002.0,21,0.03
13729,10635,2,2011.0,166,0.0
13730,3946,26,2010.0,122,0.04
13731,3439,28,2011.0,30,0.0
13732,3611,4,2012.0,184,0.0
13733,5373,28,2012.0,494,0.04
13734,3717,13,2003.0,494,0.0
13735,6531,7,,530,0.03
13736,6928,19,2009.0,275,0.0
13737,11404,23,1995.0,63,0.0
13738,6844,26,2010.0,530,0.03
13739,1466,26,2010.0,543,0.04
13740,7009,10,1999.0,347,0.0
13741,6028,10,1999.0,525,0.03
13742,11196,10,1999.0,241,0.03
13743,7714,10,1999.0,238,0.03
13744,5263,10,2000.0,241,0.03
13745,9434,6,2003.0,53,0.03
13746,1974,10,1998.0,275,0.03
13747,4891,16,2003.0,492,0.0
13748,8415,19,2012.0,19,0.0
13749,2516,7,2002.0,488,0.03
13750,3963,19,2011.0,500,0.0
13751,5854,4,2007.0,126,0.01
13752,11195,29,2005.0,91,0.03
13753,7883,13,2012.0,85,0.0
13754,11046,19,2012.0,19,0.0
13755,8275,28,2007.0,500,0.03
13756,9288,4,2005.0,296,0.04
13757,7317,15,1998.0,347,0.02
13758,10993,4,2010.0,525,0.04
13759,9713,17,2012.0,530,0.04
13760,8306,19,2009.0,456,0.0
13761,4356,18,2014.0,456,0.0
13762,4455,19,2013.0,446,0.0
13763,4288,17,2007.0,446,0.0
13764,5260,4,2009.0,88,0.04
13765,6897,30,2016.0,347,0.03
13766,3876,19,2011.0,230,0.0
13767,8372,16,2008.0,446,0.0
13768,368,16,2002.0,142,0.02
13769,6162,4,2008.0,227,0.0
13770,9371,4,2009.0,347,0.0
13771,528,16,2006.0,500,0.0
13772,9702,30,2014.0,6,0.0
13773,2312,2,2014.0,212,0.0
13774,2778,13,2007.0,545,0.0
13775,5915,6,2002.0,525,0.03
13776,4658,4,2009.0,525,0.04
13777,9947,17,2012.0,156,0.0
13778,3600,16,2008.0,494,0.02
13779,1980,4,2010.0,567,0.04
13780,1471,16,2006.0,243,0.0
13781,6831,18,2014.0,500,0.03
13782,3221,16,2003.0,275,0.02
13783,4806,19,2009.0,301,0.0
13784,244,4,2006.0,491,0.0
13785,5961,6,2003.0,53,0.03
13786,3769,13,2005.0,343,0.0
13787,7103,13,2010.0,265,0.03
13788,1973,17,2012.0,89,0.04
13789,4935,16,2007.0,438,0.0
13790,10994,4,2007.0,525,0.0
13791,9050,17,2016.0,465,0.0
13792,1924,17,2013.0,98,0.0
13793,1167,13,2010.0,525,0.0
13794,2625,19,2011.0,263,0.0
13795,9446,17,2007.0,525,0.03
13796,3328,17,2009.0,120,0.0
13797,9796,29,2006.0,494,0.03
13798,2990,6,2004.0,359,0.0
13799,514,19,2009.0,109,0.04
13800,5852,19,2009.0,110,0.03
13801,8208,16,2009.0,159,0.0
13802,8042,4,2009.0,430,0.04
13803,3924,4,2007.0,347,0.0
13804,10175,15,1995.0,218,0.0
13805,7596,29,2004.0,555,0.03
13806,3914,19,2011.0,230,0.0
13807,11391,4,2010.0,275,0.0
13808,7885,13,2013.0,85,0.0
13809,1816,26,2010.0,347,0.0
13810,8459,17,2011.0,456,0.0
13811,7212,28,2011.0,7,0.02
13812,3810,26,2010.0,530,0.04
13813,1062,4,2007.0,525,0.03
13814,10700,19,2009.0,301,0.0
13815,85,4,2008.0,347,0.0
13816,1471,19,2008.0,412,0.0
13817,1764,16,2003.0,446,0.02
13818,4021,16,2004.0,446,0.02
13819,6929,4,2008.0,14,0.0
13820,977,28,2006.0,275,0.04
13821,9222,6,2003.0,53,0.03
13822,10223,2,2012.0,530,0.0
13823,1118,28,2009.0,138,0.0
13824,9776,4,2009.0,53,0.04
13825,9155,28,2009.0,347,0.02
13826,9477,15,1997.0,138,0.02
13827,1331,13,2014.0,275,0.01
13828,2402,4,2007.0,6,0.0
13829,4053,15,1997.0,542,0.02
13830,10208,6,2002.0,525,0.03
13831,10554,26,2008.0,567,0.04
13832,866,17,2015.0,381,0.0
13833,276,13,2010.0,138,0.0
13834,8045,17,2015.0,500,0.0
13835,10002,13,2005.0,21,0.01
13836,9429,17,2009.0,482,0.0
13837,2561,29,2006.0,142,0.03
13838,10088,13,2015.0,138,0.0
13839,10257,21,1995.0,455,0.0
13840,11380,20,2015.0,166,0.0
13841,4456,13,2011.0,120,0.02
13842,4872,4,2005.0,347,0.0
13843,932,19,2010.0,362,0.0
13844,11401,7,2005.0,347,0.03
13845,2358,16,2010.0,494,0.02
13846,7400,16,2008.0,555,0.02
13847,3857,2,2016.0,347,0.0
13848,6518,15,1999.0,275,0.02
13849,6988,16,2004.0,198,0.02
13850,9741,16,2006.0,150,0.01
13851,8318,13,2006.0,545,0.01
13852,909,13,2009.0,160,0.01
13853,2953,4,2006.0,138,0.03
13854,9443,13,2007.0,488,0.01
13855,4999,6,2002.0,347,0.0
13856,4239,18,2015.0,231,0.0
13857,7068,15,2001.0,241,0.02
13858,8635,13,2006.0,494,0.01
13859,4561,4,2009.0,568,0.03
13860,1069,30,2015.0,6,0.03
13861,10908,15,1998.0,138,0.02
13862,5998,19,2012.0,347,0.0
13863,2034,6,2001.0,420,0.03
13864,95,4,2009.0,43,0.0
13865,3962,19,2010.0,500,0.0
13866,10534,20,2015.0,154,0.0
13867,1546,29,2002.0,91,0.03
13868,613,15,1999.0,53,0.02
13869,7063,2,2015.0,273,0.0
13870,6832,20,2016.0,500,0.0
13871,1201,13,2006.0,545,0.0
13872,8380,16,,530,0.0
13873,8826,30,2016.0,242,0.03
13874,4256,4,2009.0,330,0.0
13875,3828,3,2001.0,347,0.0
13876,3953,13,2007.0,138,0.0
13877,8591,7,2006.0,347,0.03
13878,4148,4,2007.0,296,0.04
13879,4866,26,2010.0,567,0.04
13880,9156,16,2005.0,221,0.02
13881,6048,28,2015.0,286,0.0
13882,3588,26,2009.0,567,0.04
13883,8089,18,2016.0,31,0.0
13884,5792,16,2008.0,7,0.0
13885,9439,17,2009.0,70,0.0
13886,3898,13,2003.0,323,0.01
13887,4007,18,2016.0,446,0.01
13888,1099,20,2016.0,109,0.0
13889,3006,2,2015.0,359,0.0
13890,7521,29,2003.0,91,0.03
13891,8759,26,2009.0,525,0.03
13892,20,4,2011.0,433,0.0
13893,4278,15,1995.0,447,0.0
13894,7917,13,2004.0,436,0.0
13895,10820,19,2005.0,456,0.02
13896,7651,19,2006.0,347,0.0
13897,7656,19,2007.0,430,0.04
13898,2664,15,2001.0,525,0.02
13899,9165,26,2008.0,566,0.04
13900,2655,19,2006.0,500,0.0
13901,1643,15,1999.0,347,0.02
13902,1736,15,1997.0,275,0.02
13903,10272,4,2012.0,347,0.0
13904,2532,16,2002.0,144,0.0
13905,10124,4,2010.0,162,0.02
13906,8224,13,2009.0,488,0.0
13907,3954,13,2004.0,138,0.0
13908,693,15,1999.0,324,0.02
13909,7020,15,1996.0,508,0.02
13910,4029,4,2010.0,471,0.04
13911,163,15,1996.0,413,0.02
13912,5106,13,2015.0,549,0.0
13913,8359,13,2009.0,120,0.0
13914,1913,15,1997.0,138,0.02
13915,2451,6,2004.0,347,0.03
13916,477,12,1996.0,437,0.0
13917,7680,27,2012.0,525,0.02
13918,1469,13,2015.0,494,0.0
13919,10040,6,2002.0,488,0.03
13920,8024,2,2015.0,362,0.03
13921,5027,15,1999.0,275,0.02
13922,4220,19,2012.0,347,0.0
13923,9283,6,2005.0,158,0.03
13924,370,19,2012.0,347,0.0
13925,2315,30,2015.0,518,0.0
13926,2731,16,2004.0,240,0.02
13927,5940,19,2006.0,565,0.0
13928,2347,6,2002.0,21,0.03
13929,9551,19,2009.0,500,0.0
13930,8499,17,2014.0,362,0.0
13931,4566,7,2006.0,275,0.0
13932,10451,13,2015.0,530,0.0
13933,1632,2,2015.0,7,0.0
13934,9458,19,2011.0,347,0.0
13935,11445,4,2007.0,137,0.03
13936,2847,7,2002.0,275,0.03
13937,3739,4,2006.0,21,0.03
13938,9881,20,2015.0,347,0.0
13939,4619,16,2002.0,275,0.0
13940,9697,16,2006.0,48,0.0
13941,8737,28,2009.0,531,0.03
13942,390,17,2008.0,456,0.0
13943,7803,4,2007.0,525,0.03
13944,5233,4,2008.0,122,0.03
13945,9732,4,2005.0,296,0.03
13946,2591,28,2013.0,85,0.03
13947,120,13,2011.0,229,0.02
13948,7703,13,2003.0,189,0.0
13949,5466,4,2006.0,359,0.0
13950,806,6,2005.0,566,0.03
13951,1798,19,2009.0,27,0.03
13952,7873,30,2016.0,85,0.03
13953,9653,4,2008.0,232,0.03
13954,393,20,2014.0,500,0.0
13955,10929,30,2014.0,500,0.01
13956,6048,2,2015.0,286,0.0
13957,7696,17,2014.0,206,0.03
13958,8085,16,2007.0,138,0.02
13959,3612,4,2008.0,275,0.03
13960,7230,3,2008.0,346,0.0
13961,1761,16,2004.0,275,0.02
13962,10115,6,2002.0,525,0.03
13963,1802,19,2010.0,263,0.0
13964,11176,28,,577,0.0
13965,4122,4,2010.0,109,0.0
13966,1077,4,2007.0,430,0.03
13967,5951,6,2002.0,21,0.03
13968,6063,28,2010.0,85,0.0
13969,11050,20,2014.0,500,0.0
13970,1157,4,2009.0,200,0.03
13971,3504,6,2003.0,182,0.03
13972,8095,20,2015.0,525,0.0
13973,3448,21,1994.0,477,0.0
13974,1377,16,2006.0,230,0.0
13975,9139,16,2005.0,6,0.02
13976,10256,19,2012.0,230,0.0
13977,6183,15,1999.0,347,0.02
13978,6841,19,2013.0,230,0.0
13979,9317,20,2014.0,347,0.0
13980,8681,4,2007.0,109,0.0
13981,3808,6,2005.0,347,0.03
13982,10498,13,2011.0,160,0.0
13983,2375,2,2016.0,166,0.0
13984,4126,16,2008.0,109,0.0
13985,11205,13,2011.0,530,0.0
13986,8315,7,2004.0,494,0.03
13987,6532,17,2015.0,138,0.03
13988,1380,28,2009.0,7,0.0
13989,9628,17,2009.0,37,0.0
13990,5163,17,2012.0,362,0.0
13991,3080,16,2006.0,232,0.02
13992,10014,13,2013.0,114,0.0
